bin_count,bin_freq,bin_range,x_value,bin_number
1,0.0017574692442882249,"(-2.748, -2.469]",-2.748,1
2,0.0035149384885764497,"(-2.469, -2.19]",-2.469,2
3,0.005272407732864675,"(-2.19, -1.911]",-2.19,3
2,0.0035149384885764497,"(-1.911, -1.632]",-1.911,4
4,0.007029876977152899,"(-1.632, -1.352]",-1.632,5
9,0.015817223198594025,"(-1.352, -1.073]",-1.352,6
18,0.03163444639718805,"(-1.073, -0.794]",-1.073,7
38,0.06678383128295255,"(-0.794, -0.515]",-0.794,8
62,0.10896309314586995,"(-0.515, -0.235]",-0.515,9
174,0.30579964850615116,"(-0.235, 0.0438]",-0.235,10
135,0.23725834797891038,"(0.0438, 0.323]",0.0438,11
53,0.09314586994727592,"(0.323, 0.602]",0.323,12
35,0.061511423550087874,"(0.602, 0.881]",0.602,13
12,0.0210896309314587,"(0.881, 1.161]",0.881,14
11,0.019332161687170474,"(1.161, 1.44]",1.161,15
4,0.007029876977152899,"(1.44, 1.719]",1.44,16
1,0.0017574692442882249,"(1.719, 1.998]",1.719,17
2,0.0035149384885764497,"(1.998, 2.278]",1.998,18
2,0.0035149384885764497,"(2.278, 2.557]",2.278,19
1,0.0017574692442882249,"(2.557, 2.836]",2.557,20
